open,high,low,close,volume
2750.02,2758.525,2748.2,2757.0,77707.0
2757.01,2757.63,2740.84,2743.405,90120.0
2743.41,2744.235,2708.755,2719.435,192766.0
2719.43,2720.725,2712.055,2715.59,56692.0
2716.415,2721.96,2716.215,2721.275,19703.0
2721.29,2727.225,2720.315,2726.61,70823.0
2726.595,2737.965,2725.94,2736.855,83048.0
2736.875,2741.675,2734.65,2739.135,74219.0
2739.16,2743.325,2722.505,2733.68,152764.0
2733.7,2737.845,2732.935,2736.08,46672.0
2735.95,2736.02,2731.335,2732.505,12096.0
2732.5,2735.175,2723.99,2725.98,61453.0
2726.05,2732.67,2718.91,2719.49,69711.0
2719.46,2732.525,2717.1,2731.57,74890.0
2731.615,2742.135,2725.32,2739.255,134962.0
2739.265,2747.835,2738.875,2747.215,41234.0
2734.065,2740.33,2730.335,2732.525,35590.0
2732.515,2735.64,2724.755,2733.015,59991.0
2733.075,2744.65,2731.225,2732.065,64098.0
2732.06,2734.93,2727.93,2734.37,59570.0
2734.305,2746.01,2732.855,2742.77,115320.0
2742.765,2745.025,2740.24,2742.325,39503.0
2741.45,2746.895,2739.87,2745.835,16080.0
2745.84,2757.78,2745.625,2754.815,73309.0
2754.905,2756.875,2746.415,2754.715,71867.0
2754.72,2756.665,2746.195,2749.26,73831.0
2749.22,2771.79,2748.325,2769.485,153665.0
2769.385,2774.885,2766.355,2774.58,46848.0
2773.51,2779.25,2773.005,2778.21,13099.0
2778.245,2782.185,2776.165,2780.24,62948.0
2780.235,2789.855,2778.09,2782.025,69459.0
2781.935,2786.565,2773.665,2782.545,67321.0
2782.54,2787.57,2770.925,2785.445,153381.0
2785.45,2790.07,2784.06,2787.475,41165.0
2786.87,2788.305,2784.755,2787.68,12481.0
2787.69,2790.17,2782.165,2784.53,50269.0
2784.525,2786.675,2777.025,2779.17,67465.0
2779.175,2782.69,2772.07,2773.735,79202.0
2773.715,2773.97,2731.635,2740.75,184291.0
2740.76,2749.825,2738.3,2743.95,53989.0
2745.37,2747.945,2744.975,2745.14,12532.0
2745.1,2753.145,2744.96,2752.38,63729.0
2752.43,2757.735,2747.22,2753.505,71827.0
2753.505,2759.895,2744.845,2753.875,88968.0
2753.885,2762.275,2739.76,2743.195,157341.0
2743.175,2743.945,2733.255,2736.45,45117.0
2732.04,2741.405,2732.04,2740.01,41334.0
2740.005,2743.88,2737.085,2741.66,61698.0
2741.675,2744.935,2731.93,2743.4,74227.0
2743.415,2746.825,2736.595,2746.8,70568.0
2746.81,2748.24,2731.77,2738.445,107308.0
2738.45,2739.735,2735.645,2736.605,42892.0
2737.365,2737.635,2733.025,2734.325,28282.0
2734.32,2737.29,2724.765,2732.735,64054.0
2732.72,2745.065,2731.805,2740.0,67197.0
2739.985,2746.815,2735.66,2744.75,59606.0
2744.745,2750.09,2733.035,2742.07,103256.0
2742.085,2744.935,2739.43,2743.91,34820.0
2743.065,2749.78,2732.78,2747.16,80944.0
2747.13,2748.415,2730.53,2738.975,153347.0
2738.97,2739.325,2701.425,2724.73,167754.0
2724.705,2727.305,2659.175,2664.28,160462.0
2664.235,2678.29,2652.405,2663.355,169658.0
2663.385,2669.595,2659.06,2659.175,57575.0
2662.255,2664.4,2643.355,2649.515,52199.0
2649.535,2661.295,2649.51,2659.275,71233.0
2659.28,2667.695,2652.865,2661.72,83349.0
2661.725,2685.21,2659.885,2684.65,107431.0
2684.665,2700.405,2682.39,2699.435,129463.0
2699.44,2710.52,2687.575,2706.84,88991.0
2704.26,2710.43,2699.255,2699.95,43321.0
2699.945,2701.075,2693.385,2695.27,57424.0
2695.265,2695.86,2680.415,2689.33,104412.0
2689.385,2701.215,2682.065,2697.66,99827.0
2697.65,2704.12,2682.935,2688.0,136522.0
2688.01,2688.915,2682.93,2684.455,41884.0
2683.71,2686.165,2671.94,2673.04,49555.0
2673.045,2675.325,2666.57,2669.3,63919.0
2669.31,2674.15,2663.9,2666.895,74098.0
2666.89,2675.34,2634.38,2635.58,100774.0
2635.61,2635.74,2611.46,2612.655,129352.0
2612.61,2626.275,2610.695,2619.595,38056.0
2621.07,2627.235,2619.28,2624.195,36291.0
2624.175,2625.555,2605.44,2606.94,63889.0
2606.945,2610.24,2590.895,2593.335,94135.0
2593.32,2616.445,2589.725,2611.675,105140.0
2611.71,2617.125,2592.53,2597.48,134337.0
2597.565,2602.165,2595.205,2598.29,52572.0
2597.96,2611.21,2597.72,2608.18,35129.0
2608.205,2613.285,2603.63,2605.84,62769.0
2605.825,2611.72,2601.095,2608.67,72728.0
2608.665,2618.92,2605.94,2612.35,99491.0
2612.355,2616.425,2577.68,2583.415,170014.0
2583.4,2585.54,2572.7,2572.83,54506.0
2573.84,2581.445,2561.605,2562.645,49262.0
2562.635,2565.335,2555.36,2558.69,67878.0
2558.695,2560.545,2536.855,2543.595,100793.0
2543.605,2560.41,2539.125,2557.18,115002.0
